id,source,start_time,latitude,longitude,venue_escaped
32065036,timeoutworld,2016-06-16 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
32065037,timeoutworld,2016-06-15 19:30:00,40.77102,-73.98294,David Rubenstein Atrium at Lincoln Center
32461776,timeoutworld,2016-06-27 18:00:00,40.7737766,-73.9849668,Bruno Walter Auditorium at Lincoln Center
32227487,timeoutworld,2016-06-22 19:30:00,40.768171629163,-73.982075513946,"Rose Theater, Jazz At Lincoln Center"
30410602,timeoutworld,2015-12-19 11:00:00,40.771891686596,-73.982874355606,David Rubenstein Atrium at Lincoln Center
29889533,timeoutworld,2015-10-04 14:00:00,40.773952879319,-73.985020582724,Bruno Walter Auditorium at Lincoln Center
30415415,timeoutworld,2015-12-06 15:00:00,40.768137252220995,-73.982019913135,"Rose Theater, Jazz At Lincoln Center"
30193390,timeoutworld,2015-11-12 18:30:00,40.7726326,-73.9827881,Young Patrons of Lincoln Center
29612974,timeoutworld,2015-10-15 20:00:00,40.7726326,-73.9827881,Young Patrons of Lincoln Center
30395682,timeoutworld,2015-12-10 19:30:00,40.771891686596,-73.982874355606,David Rubenstein Atrium at Lincoln Center
30210158,timeoutworld,2015-12-03 19:00:00,40.771891686596,-73.982874355606,David Rubenstein Atrium at Lincoln Center
30212376,timeoutworld,2015-11-24 19:30:00,40.772609921262,-73.983276130857,Lincoln Center
30114140,timeoutworld,2015-11-05 19:30:00,40.771891686596,-73.982874355606,David Rubenstein Atrium at Lincoln Center
30216436,timeoutworld,2015-11-11 09:45:00,40.772609921262,-73.983276130857,Lincoln Center
30216835,timeoutworld,2015-11-24 19:00:00,40.7738876,-73.98391720000001,Film Society of Lincoln Center
29960872,timeoutworld,2015-10-29 19:30:00,40.7718811,-73.9833145,David H Koch Theater at Lincoln Center
29858413,timeoutworld,2015-10-02 23:00:00,40.771079705,-73.985253725,Fordham University at Lincoln Center
29732381,timeoutworld,2015-11-16 12:00:00,40.772609921262,-73.983276130857,Lincoln Center
